transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,product_category,product_type,product_detail,Size,Total Bill,Month Name,Day Name,Hour,Day of Week,Month
103054,5/21/2023,10:55:58 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,May,Sunday,10,0,5
103326,5/21/2023,4:23:36 PM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,May,Sunday,16,0,5
106010,5/24/2023,9:31:54 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,May,Wednesday,9,3,5
107287,5/25/2023,10:48:21 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,May,Thursday,10,4,5
107538,5/25/2023,2:32:27 PM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,May,Thursday,14,4,5
113517,5/31/2023,10:22:15 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,May,Wednesday,10,3,5
125223,6/10/2023,12:15:57 PM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Saturday,12,6,6
127637,6/12/2023,1:45:16 PM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Monday,13,1,6
129354,6/14/2023,8:13:22 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Wednesday,8,3,6
130264,6/14/2023,4:05:40 PM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Wednesday,16,3,6
130331,6/14/2023,5:25:21 PM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Wednesday,17,3,6
130971,6/15/2023,9:49:15 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Thursday,9,4,6
132518,6/16/2023,11:24:43 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Friday,11,5,6
134427,6/18/2023,8:17:05 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Sunday,8,0,6
134514,6/18/2023,8:53:28 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Sunday,8,0,6
134565,6/18/2023,9:15:08 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Sunday,9,0,6
136199,6/19/2023,10:49:59 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Monday,10,1,6
137098,6/20/2023,9:01:23 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Tuesday,9,2,6
138637,6/21/2023,10:55:58 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Wednesday,10,3,6
138936,6/21/2023,4:23:36 PM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Wednesday,16,3,6
142969,6/25/2023,8:54:27 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Sunday,8,0,6
143188,6/25/2023,10:48:21 AM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Sunday,10,0,6
143467,6/25/2023,2:32:27 PM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Sunday,14,0,6
149326,6/30/2023,5:25:21 PM,8,Hell's Kitchen,11,1,8.95,Loose Tea,Herbal tea,Lemon Grass,Not Defined,8.95,June,Friday,17,5,6
5480,1/10/2023,3:40:29 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Tuesday,15,2,1
5812,1/11/2023,9:57:14 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Wednesday,9,3,1
7226,1/13/2023,6:01:24 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Friday,18,5,1
8095,1/15/2023,9:34:27 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Sunday,9,0,1
10018,1/18/2023,10:43:24 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Wednesday,10,3,1
10262,1/18/2023,7:50:26 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Wednesday,19,3,1
10686,1/19/2023,12:11:52 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Thursday,12,4,1
11721,1/21/2023,9:51:59 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Saturday,9,6,1
12638,1/23/2023,8:11:45 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Monday,8,1,1
13712,1/24/2023,7:10:06 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Tuesday,19,2,1
13760,1/25/2023,7:11:29 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Wednesday,7,3,1
14606,1/26/2023,11:16:51 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Thursday,11,4,1
14872,1/26/2023,6:51:32 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Thursday,18,4,1
16907,1/31/2023,7:04:49 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Tuesday,7,2,1
16916,1/31/2023,7:11:29 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Tuesday,7,2,1
22915,2/10/2023,3:40:29 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Friday,15,5,2
25911,2/15/2023,4:30:44 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Wednesday,16,3,2
31367,2/24/2023,7:10:06 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Friday,19,5,2
31423,2/25/2023,7:11:29 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Saturday,7,6,2
32143,2/26/2023,9:30:51 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Sunday,9,0,2
32237,2/26/2023,11:16:51 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Sunday,11,0,2
38022,3/7/2023,10:42:23 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Tuesday,10,2,3
40415,3/10/2023,3:40:29 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Friday,15,5,3
43956,3/15/2023,4:30:44 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Wednesday,16,3,3
46388,3/19/2023,8:04:30 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Sunday,8,0,3
49138,3/23/2023,8:11:45 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Thursday,8,4,3
49759,3/24/2023,7:04:49 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Friday,7,5,3
50226,3/24/2023,2:36:59 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Friday,14,5,3
50403,3/24/2023,7:10:06 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Friday,19,5,3
50466,3/25/2023,7:11:29 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Saturday,7,6,3
51350,3/26/2023,9:30:51 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Sunday,9,0,3
51380,3/26/2023,9:49:46 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Sunday,9,0,3
51753,3/26/2023,6:51:32 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Sunday,18,0,3
54729,3/31/2023,10:43:24 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Friday,10,5,3
62200,4/9/2023,2:00:37 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Sunday,14,0,4
63175,4/10/2023,3:40:29 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Monday,15,1,4
69931,4/18/2023,10:43:24 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Tuesday,10,2,4
70313,4/18/2023,7:50:26 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Tuesday,19,2,4
75498,4/25/2023,7:11:29 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Tuesday,7,2,4
79916,4/30/2023,9:34:27 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Sunday,9,0,4
90967,5/10/2023,3:40:29 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Wednesday,15,3,5
91628,5/11/2023,9:57:14 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Thursday,9,4,5
94315,5/13/2023,6:01:24 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Saturday,18,6,5
95946,5/15/2023,9:34:27 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Monday,9,1,5
99537,5/18/2023,10:43:24 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Thursday,10,4,5
100057,5/18/2023,7:50:26 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Thursday,19,4,5
102860,5/21/2023,9:51:59 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Sunday,9,0,5
104831,5/23/2023,8:11:45 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Tuesday,8,2,5
106871,5/25/2023,7:11:29 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Thursday,7,4,5
108194,5/26/2023,9:30:51 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Friday,9,5,5
108883,5/26/2023,6:51:32 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Friday,18,5,5
113208,5/31/2023,8:11:45 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Wednesday,8,3,5
121363,6/7/2023,10:42:23 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Wednesday,10,3,6
121943,6/8/2023,7:11:11 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Thursday,7,4,6
124086,6/9/2023,2:00:37 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Friday,14,5,6
125414,6/10/2023,3:40:29 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Saturday,15,6,6
126154,6/11/2023,9:57:14 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Sunday,9,0,6
129145,6/13/2023,6:01:24 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Tuesday,18,2,6
131515,6/15/2023,4:30:44 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Thursday,16,4,6
133318,6/17/2023,8:21:38 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Saturday,8,6,6
134856,6/18/2023,10:43:24 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Sunday,10,0,6
135398,6/18/2023,7:50:26 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Sunday,19,0,6
135693,6/19/2023,8:04:30 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Monday,8,1,6
136322,6/19/2023,12:11:52 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Monday,12,1,6
140477,6/23/2023,8:11:45 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Friday,8,5,6
141493,6/24/2023,7:04:49 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Saturday,7,6,6
142270,6/24/2023,2:36:59 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Saturday,14,6,6
142599,6/24/2023,7:10:06 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Saturday,19,6,6
142713,6/25/2023,7:11:29 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Sunday,7,0,6
144210,6/26/2023,9:30:51 AM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Monday,9,1,6
144954,6/26/2023,6:51:32 PM,8,Hell's Kitchen,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Monday,18,1,6
4642,1/9/2023,9:46:07 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Monday,9,1,1
5250,1/10/2023,9:44:51 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Tuesday,9,2,1
10256,1/18/2023,7:35:05 PM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Wednesday,19,3,1
10923,1/20/2023,7:51:41 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Friday,7,5,1
12858,1/23/2023,11:46:22 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Monday,11,1,1
13483,1/24/2023,12:25:00 PM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Tuesday,12,2,1
16952,1/31/2023,7:51:41 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Tuesday,7,2,1
17130,1/31/2023,10:44:55 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,January,Tuesday,10,2,1
22088,2/9/2023,10:11:21 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Thursday,10,4,2
22333,2/9/2023,5:50:27 PM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Thursday,17,4,2
22666,2/10/2023,9:44:51 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Friday,9,5,2
23221,2/11/2023,8:51:29 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Saturday,8,6,2
23740,2/12/2023,8:51:54 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Sunday,8,0,2
24008,2/12/2023,1:45:34 PM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Sunday,13,0,2
24735,2/13/2023,5:41:18 PM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Monday,17,1,2
25379,2/15/2023,6:04:06 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Wednesday,6,3,2
26605,2/16/2023,6:37:01 PM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Thursday,18,4,2
27199,2/18/2023,6:59:11 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Saturday,6,6,2
28508,2/20/2023,7:51:41 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Monday,7,1,2
30240,2/23/2023,6:40:16 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,February,Thursday,6,4,2
39415,3/9/2023,10:11:21 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Thursday,10,4,3
40127,3/10/2023,9:44:51 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Friday,9,5,3
40770,3/11/2023,8:51:29 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Saturday,8,6,3
43336,3/15/2023,6:07:43 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Wednesday,6,3,3
44926,3/17/2023,7:41:26 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Friday,7,5,3
45082,3/17/2023,9:32:08 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Friday,9,5,3
45542,3/18/2023,6:59:11 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Saturday,6,6,3
47709,3/21/2023,7:18:23 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Tuesday,7,2,3
49032,3/23/2023,6:40:16 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Thursday,6,4,3
54952,3/31/2023,5:41:18 PM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,March,Friday,17,5,3
61005,4/8/2023,10:29:16 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Saturday,10,6,4
61898,4/9/2023,9:46:07 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Sunday,9,0,4
61956,4/9/2023,10:11:21 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Sunday,10,0,4
62031,4/9/2023,10:47:11 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Sunday,10,0,4
62326,4/9/2023,5:50:27 PM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Sunday,17,0,4
64416,4/12/2023,8:51:54 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Wednesday,8,3,4
64780,4/12/2023,1:45:34 PM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Wednesday,13,3,4
66754,4/15/2023,6:07:43 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Saturday,6,6,4
68209,4/16/2023,10:44:55 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Sunday,10,0,4
68582,4/16/2023,6:37:01 PM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Sunday,18,0,4
68938,4/17/2023,9:32:08 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Monday,9,1,4
69601,4/18/2023,8:07:06 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Tuesday,8,2,4
69644,4/18/2023,8:25:25 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Tuesday,8,2,4
73726,4/23/2023,6:40:16 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Sunday,6,0,4
75078,4/24/2023,12:25:00 PM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,April,Monday,12,1,4
89892,5/9/2023,5:50:27 PM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Tuesday,17,2,5
92511,5/12/2023,8:51:54 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Friday,8,5,5
92974,5/12/2023,1:45:34 PM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Friday,13,5,5
94303,5/13/2023,5:41:18 PM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Saturday,17,6,5
95490,5/15/2023,6:04:06 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Monday,6,1,5
95496,5/15/2023,6:07:43 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Monday,6,1,5
97804,5/16/2023,6:37:01 PM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Tuesday,18,2,5
98041,5/17/2023,7:41:26 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Wednesday,7,3,5
99120,5/18/2023,8:07:06 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Thursday,8,4,5
101356,5/20/2023,7:51:41 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Saturday,7,6,5
102467,5/21/2023,7:18:23 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Sunday,7,0,5
105222,5/23/2023,11:46:22 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,May,Tuesday,11,2,5
123855,6/9/2023,10:47:11 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Friday,10,5,6
125990,6/11/2023,8:51:29 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Sunday,8,0,6
127639,6/12/2023,1:45:34 PM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Monday,13,1,6
129133,6/13/2023,5:41:18 PM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Tuesday,17,2,6
130455,6/15/2023,6:04:06 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Thursday,6,4,6
132963,6/16/2023,6:37:01 PM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Friday,18,5,6
133215,6/17/2023,7:41:26 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Saturday,7,6,6
134186,6/18/2023,6:59:11 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Sunday,6,0,6
134455,6/18/2023,8:25:25 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Sunday,8,0,6
137979,6/21/2023,7:18:23 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Wednesday,7,3,6
140286,6/23/2023,6:40:16 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Friday,6,5,6
140893,6/23/2023,11:46:22 AM,5,Lower Manhattan,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Friday,11,5,6
148596,6/30/2023,8:25:25 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Friday,8,5,6
148988,6/30/2023,10:47:11 AM,3,Astoria,14,1,8.95,Loose Tea,Black tea,Earl Grey,Not Defined,8.95,June,Friday,10,5,6
4318,1/8/2023,5:04:51 PM,8,Hell's Kitchen,13,1,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,8.95,January,Sunday,17,0,1
4454,1/9/2023,7:36:32 AM,5,Lower Manhattan,13,1,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,8.95,January,Monday,7,1,1
4474,1/9/2023,7:52:18 AM,5,Lower Manhattan,13,1,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,8.95,January,Monday,7,1,1
4881,1/9/2023,4:17:33 PM,3,Astoria,13,1,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,8.95,January,Monday,16,1,1
6464,1/12/2023,12:38:05 PM,8,Hell's Kitchen,13,1,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,8.95,January,Thursday,12,4,1
7459,1/14/2023,9:18:54 AM,8,Hell's Kitchen,13,1,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,8.95,January,Saturday,9,6,1
7643,1/14/2023,10:55:47 AM,3,Astoria,13,1,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,8.95,January,Saturday,10,6,1
